0.017694711685180664,0.05370117010824505,0.16551742540418998,10,0,17.97535464367313
0.10952091217041016,0.09128618902051625,0.6911969948239155,10,0,7.523496169665085
0.21074295043945312,0.09137887185459956,1.6259249404364124,10,0,3.216705534543988
0.3121156692504883,0.1312412166538535,2.151719732797103,10,0,3.4903540788873872
0.41196203231811523,0.1191472536205362,2.453930953764797,10,0,2.779735038262875
0.51324462890625,0.2418812218833176,3.0411860165638784,10,0,4.547456385672285
0.6145648956298828,0.4010763042553031,3.5870670045308324,10,0,6.379843812187335
0.7157106399536133,0.48628235454743046,3.9500394776432945,10,0,7.018268526675485
0.8168823719024658,0.47103900920070035,4.387356058946107,10,0,6.127964351174225
0.9182276725769043,0.4822538463651223,4.525408231574543,10,0,6.082815099091318
1.0193626880645752,0.4404100753263652,4.601471458269613,10,0,5.467165949701875
1.1207761764526367,0.43213094318891665,4.983280827768651,10,0,4.956071691531696
1.211817741394043,0.49979507375002546,5.268830050866524,10,0,5.418796504030217
1.3130545616149902,0.5229389866477332,5.2540426936975875,10,0,5.683973965749564
1.4143197536468506,0.5231726603165436,5.392301078614251,10,0,5.541615029503396
1.5155603885650635,0.5150492552182745,5.651536574875957,10,0,5.207230690085547
1.6167869567871094,0.5714761660314609,5.517937108417506,10,0,5.912871126659546
1.717991590499878,0.7228163930061932,5.4200817506883485,10,0,7.596085264665481
1.8192203044891357,0.7706202763023102,4.929076942520388,10,0,8.885787973834798
1.9204576015472412,0.7615009715003727,4.438219016261221,10,0,9.735898420317024
2.0216386318206787,0.7436750098912538,3.5051049350237107,0,0,11.978758839348538
2.122917890548706,0.7707056029976834,1.6279534814719652,0,0,25.333806857224516
2.224128246307373,0.7954760596101869,1.0595335190635338,0,0,36.89847115296934
2.3152620792388916,0.8156333440501313,0.8684063566249303,0,0,43.205100682237386
2.4165167808532715,0.6706530219162148,-0.14898015091676825,0,0,102.52442325215186
2.5177836418151855,0.7723189973517955,-0.8675940550644906,0,0,138.32501121074841
2.620277166366577,0.8382836375272003,-1.2823054351392837,0,0,146.82608471715457
2.720118522644043,0.5090583748030952,-2.580157178735917,0,0,168.83903497636027
2.821279525756836,0.7019474294469222,-2.362367549639662,0,0,163.4513536277526
2.922548532485962,0.6784191990377313,-2.2221894082665465,0,0,163.02292873145998
3.023780345916748,0.604770513375727,-2.2056952519784914,0,0,164.66712337532564
3.1250154972076416,0.5647783304228228,-2.1788873515135476,0,0,165.46846206290826
3.226212501525879,0.6566080889863001,-2.1337906239048006,0,0,162.8958697348192
3.3274457454681396,0.6816734869187114,-2.0751681476151487,0,0,161.8151278752489
3.418553113937378,0.687384800673512,-1.9817662586521179,0,0,160.87066016966358
3.519831895828247,0.7109181039928384,-1.856342738816421,0,0,159.04480651557773
3.620999336242676,0.7575825386764614,-1.7620446895570405,0,0,156.734948326286
3.7222769260406494,0.7681868496099239,-1.6631810787787367,0,0,155.20882089629097
3.8222250938415527,0.8035172893629826,-1.582749926801822,0,0,153.08438578698227
3.9235007762908936,0.8164863505514139,-1.4904751412457564,0,0,151.28595184340423
4.024734020233154,0.828686679493475,-1.3673124752777344,0,10,148.78121561908216
4.125926733016968,0.8309982235315942,-1.2803410788546268,0,10,147.01463861686855
4.227149486541748,0.8463080350761671,-1.1854316365843467,0,10,144.4760496108267
4.328383922576904,0.8482744859795407,-1.0970386187747012,0,10,142.2873588926219
4.429610967636108,0.8469384950883052,-1.0163216474841776,0,10,140.19430284959077
4.520749807357788,0.8528769117540901,-0.9475853819933896,0,10,138.0111149731221
4.621960401535034,0.8556583353626613,-0.8759572453013352,0,10,135.67162054409025
4.723200559616089,0.8555061047204306,-0.8106710388675219,0,10,133.45860309810573
4.824415922164917,0.8573836953571071,-0.7484826275945273,0,10,131.1204535424953
4.925684213638306,0.8616967472918381,-0.6863500070600872,0,10,128.5376694838738
5.026880264282227,0.8618672835134908,-0.6252308325673198,0,10,125.95853838585509
5.128115177154541,0.86782332618105,-0.570174115195104,0,10,123.30556831907859
5.229360818862915,0.8714340789510447,-0.5154147738316952,0,10,120.6024402135797
5.330582857131958,0.8694743388024039,-0.4692314621508234,0,10,118.35451997842445
5.431802749633789,0.874216258882635,-0.4207129833832472,0,10,115.69899481561556
5.522945880889893,0.8745551972843639,-0.38059448703962095,0,10,113.51801794331426
5.624148607254028,0.8752242191292924,-0.3394981238508764,0,10,111.20119621318659
5.725417613983154,0.875965681121419,-0.2948369959900878,0,10,108.60246615956513
5.82661509513855,0.8791107832906288,-0.2569680239656715,0,10,106.29387810869878
5.92784857749939,0.8856833336400364,-0.2142520543300396,0,10,103.59894306088245
6.0291125774383545,0.8877812936468458,-0.1779441717583293,0,0,101.33400275461094
6.130314588546753,0.8898758006595111,-0.14498525610787782,0,0,99.25374946070927
6.2315354347229,0.890199202872465,-0.11164281350173251,0,0,97.14833080220279
6.33277153968811,0.8855547948618808,-0.0827130176002705,0,0,95.33608668484493
6.434006690979004,0.8920731009624782,-0.0525782197234193,0,0,93.37307447059419
6.535238981246948,0.8944973716564868,-0.024437073937582893,0,0,91.56489339214839
6.626340389251709,0.8970920111251347,0.0008371015807315822,0,0,89.94653572533906
6.72761082649231,0.9002131657577471,0.026671380114997933,0,0,88.30294571981595
6.8288023471832275,0.8995145831269721,0.04821761322193665,0,0,86.93165150899362
6.930046796798706,0.9004801023923955,0.06961752880849187,0,0,85.57916733024177
7.03001856803894,0.8995605202271635,0.09209429939026098,0,0,84.15459571077716
7.131255626678467,0.9013129514679595,0.11564850046253965,0,0,82.6882642293602
7.232481002807617,0.898361142595259,0.13605371753997528,0,0,81.38819286183842
7.3337438106536865,0.9016245583305526,0.15415375739595208,0,0,80.29776186895378
7.434944152832031,0.9029756523430926,0.17265410443244475,0,0,79.17537233078785
7.53619384765625,0.9065227792946253,0.19014279866164568,0,0,78.1539619574837
