1.24,-0.107364,-0.0616816,-9.8193,-0.000689269,-0.000374601,-0.000797175,
1.25,-0.077403,-0.0859649,-9.76748,0.000351197,0.00108582,-0.00158684,
1.26,-0.0433118,0.173886,-9.84649,0.000317041,-0.000537687,-0.00101506,
1.27,-0.0494411,-0.0257208,-9.83836,0.00030226,-0.000190203,-0.00060919,
1.28,0.0566903,-0.163458,-9.76394,0.000487918,0.000648511,-0.000956972,
1.29,-0.00387233,0.123128,-9.83366,1.61338e-05,-0.000169088,-0.000256731,
1.3,0.0659169,0.102925,-9.85834,-0.000144922,-0.00109929,-0.00081306,
1.31,0.0622932,-0.102264,-9.75927,0.000156449,0.000273987,-0.00103418,
1.32,0.00939318,-0.169279,-9.79682,-0.00100887,0.000225354,-0.00129341,
1.33,-0.00594267,0.153944,-9.85092,-0.000485644,-0.0002116,-0.00114963,
1.34,0.0440192,-0.0964036,-9.70575,-0.000523621,0.000679299,-0.00171842,
1.35,-0.0425618,0.299825,-9.94096,-0.000317,-0.00157669,-0.000513808,
1.36,-0.0285871,-0.16695,-9.79689,-0.000129204,-0.000378807,-0.000632154,
1.37,-0.0210542,-0.0118869,-9.77818,-9.11728e-05,-4.60718e-05,-0.000674386,
1.38,0.00441387,-0.0483986,-9.81897,0.000596486,0.000166646,-0.000550759,
1.39,-0.00402576,-0.0634448,-9.83631,-0.00108016,0.000588711,-0.000706195,
1.4,0.00625824,0.173144,-9.8024,0.00091419,-0.000423158,-0.000763907,
1.41,0.0233331,-0.0398618,-9.77891,0.000255736,-0.000254362,-0.000896291,
1.42,-0.0514216,0.0155688,-9.86013,-0.000338173,-0.000385363,-0.00086489,
1.43,0.0396053,-0.0772866,-9.73467,0.000502592,0.000509507,-0.00138405,
1.44,-0.0496062,0.0597897,-9.83463,-4.01912e-06,-0.000255507,-0.00114418,
1.45,-0.0196361,-0.07863,-9.7803,8.42136e-06,0.00037344,-0.00145501,
1.46,-0.0745776,0.0730799,-9.89183,-0.000274367,-0.000310295,-0.000890276,
1.47,-0.0659815,-0.0687995,-9.78387,-1.51294e-05,0.000422562,-0.00083985,
1.48,-0.0766552,-0.038311,-9.84713,-0.000657593,0.000623793,-0.000717378,
1.49,-0.0618269,0.019503,-9.77922,0.000111732,0.000585912,-0.000789616,
1.5,-0.100226,0.185277,-9.85614,-0.000166803,-0.00132187,-0.000301046,
1.51,-0.0515275,-0.127076,-9.77434,0.000225447,-7.11937e-05,-0.000807609,
1.52,-0.0301892,-0.0379669,-9.82618,7.64793e-05,0.000598653,-0.00100885,
1.53,-0.0257098,-0.0254576,-9.76805,7.02309e-05,0.000840144,-0.00127413,
1.54,-0.0815735,0.121645,-9.85582,8.23985e-05,-0.000178071,-0.00053496,
1.55,-0.00178047,0.00931788,-9.79159,2.81088e-05,-0.000901489,-0.00105272,
1.56,-0.0932395,-0.157475,-9.80487,0.00100392,0.00111076,-0.000432729,
1.57,-0.00553211,0.286346,-9.87384,-0.00239594,-0.00232591,-0.000349943,
1.58,-0.0319081,-0.149471,-9.8116,0.000610359,-0.000147546,-0.000201352,
1.59,0.136084,-0.285702,-9.68991,0.00146753,-1.11044e-05,-0.00015066,
1.6,-0.00969887,0.293407,-9.77596,-4.00576e-05,-5.23759e-05,-0.000530591,
1.61,-0.157068,-0.0322035,-9.88228,-0.000198538,-0.000115182,-0.0014734,
1.62,0.0808679,-0.0355562,-9.74309,0.000374924,-0.000570392,-0.00115296,
1.63,0.0816832,-0.0213618,-9.80172,0.000358473,1.73892e-05,-0.00119656,
1.64,-0.0559236,0.0687546,-9.85108,-0.000798928,0.000476819,-0.00187862,
1.65,0.145578,-0.00230029,-9.76204,0.000472075,0.000250809,-0.000517632,
1.66,0.0305466,-0.0493835,-9.79234,0.000184299,0.000296152,-0.00102821,
1.67,-0.103775,0.0973759,-9.91011,-0.000232844,-0.000467163,-0.000509221,
1.68,0.0187654,-0.0979684,-9.73382,0.000233041,0.000157135,-0.00110472,
1.69,-0.00815534,0.00702971,-9.82426,0.000186733,0.000242549,-0.000950094,
1.7,-0.0093967,0.0608905,-9.8675,-0.000209352,-0.000287673,-0.000649713,
1.71,-0.147788,-0.16013,-9.83007,-0.000378381,0.00010379,-0.00205654,
1.72,-0.0470983,0.0538056,-9.78502,0.000429778,0.000519241,-0.000354522,
1.73,-0.115163,0.170912,-9.88455,-0.000336275,-0.000640079,-0.00108354,
1.74,0.087408,0.00189944,-9.7311,-0.000949773,0.000455516,-0.000836898,
1.75,-0.140134,-0.123078,-9.90807,-0.00139428,-0.00196091,-0.000456149,
1.76,-0.0857381,-0.0657231,-9.77557,0.0018215,0.0020377,-0.000239818,
1.77,-0.0683598,0.164848,-9.87946,-0.000227805,-0.000296218,6.71319e-05,
1.78,-0.0155529,-0.0816434,-9.78647,-0.000108177,1.16554e-05,0.000150674,
1.79,0.126011,-0.369819,-9.61991,0.00234114,0.000715263,5.07122e-05,
1.8,-0.259745,0.627943,-10.0327,-0.00127566,-0.000793138,-0.000323793,
1.81,0.0140228,-0.175392,-9.73956,-0.0005044,-4.16413e-05,-0.000759394,
1.82,0.0109708,-0.0288216,-9.85549,-0.000703985,0.000116409,-0.000583506,
1.83,0.0204452,-0.096278,-9.72848,0.000416353,0.000108668,-0.000676647,
1.84,-0.0146304,0.00598309,-9.79507,0.000677594,-3.69617e-05,-0.00053847,
1.85,-0.0927121,0.108961,-9.89212,-0.000592584,-0.000701836,-0.000208733,
1.86,-0.00587484,-0.0787774,-9.79543,-0.000216652,8.30955e-05,-0.000283461,
1.87,0.00814562,-0.0949127,-9.73072,0.000170273,0.000516736,-0.000439886,
1.88,-0.0814584,0.194637,-9.93224,-0.000285399,-0.000773969,2.93098e-05,
1.89,-0.0112944,-0.0411929,-9.83497,-0.000686992,5.82707e-05,-8.16845e-06,
1.9,-0.00144052,-0.0264447,-9.79032,0.000642476,-0.000364148,3.57591e-06,
1.91,0.0350437,-0.102016,-9.71516,7.64202e-05,0.000758779,-0.000598439,
1.92,-0.00259523,0.061064,-9.84125,0.000503153,0.000417583,-0.000638972,
1.93,-0.0317876,0.110203,-9.8308,-9.1166e-05,-0.00118323,-0.000341437,
1.94,0.0486091,-0.21545,-9.72748,0.000353073,0.000601153,-0.000745577,
1.95,-0.0376188,0.229523,-9.92581,-0.000468059,-0.000272581,-0.000460255,
1.96,0.00836406,-0.289012,-9.68868,0.00222878,-6.0739e-05,-0.0011185,
1.97,-0.00292375,0.306815,-9.92532,-0.00163767,0.000182728,-0.000383426,
1.98,0.0266247,-0.14875,-9.78157,-0.000326446,0.000514176,-0.000544981,
1.99,-0.0681311,0.0310952,-9.80907,0.000149753,0.000234504,-0.000340333,
2,-0.0370599,0.0966519,-9.85977,-0.000658174,-0.000931209,-0.000240922,
2.01,-0.0111526,-0.185696,-9.73139,0.000592482,0.000754984,-0.000306236,
2.02,-0.0166126,-0.054185,-9.79789,-0.000196213,0.000996156,-0.000784668,
2.03,-0.138612,0.342092,-9.87484,-0.000183706,-0.00171051,-0.000223279,
2.04,-0.00176974,-0.247682,-9.74618,0.000225919,0.000480332,-0.000793407,
2.05,-0.0759517,0.0852187,-9.83797,-0.000140607,-0.00039536,-0.00037699,
2.06,-0.0253121,-0.230685,-9.77043,-0.000173509,0.00160433,-0.00078491,
2.07,-0.101747,0.304638,-9.88144,-0.000867114,-0.000853879,-0.000431697,
2.08,-0.0113311,-0.114762,-9.72951,0.000811972,-4.1583e-05,-0.000951426,
2.09,-0.0515504,0.0557019,-9.85048,-0.000487274,-0.000447031,-0.000587901,
2.1,-0.0502498,-0.118974,-9.81617,7.61031e-05,0.00026184,-0.000620288,
2.11,-0.0137568,-0.0472618,-9.80804,0.000812311,0.000788685,-0.000491137,
2.12,-0.0442676,0.196371,-9.88225,-0.000670038,-0.000804272,-8.90319e-05,
2.13,0.0222082,-0.0962591,-9.78727,-0.000252312,0.000466553,-0.000568704,
2.14,0.0222082,-0.0962591,-9.78727,-0.000252312,0.000466553,-0.000568704,
2.15,-0.139076,-0.0696511,-9.70445,0.000265678,-0.000189521,-0.00176346,
2.16,0.11781,-0.00882247,-9.86122,0.000331314,-0.000605446,-0.000128118,
2.17,0.0126657,-0.00738968,-9.84519,-0.000369098,-0.000183507,4.68598e-05,
2.18,0.0362948,-0.0124373,-9.83776,-4.53352e-05,4.44909e-05,7.43075e-05,
2.19,0.0570105,-0.0455231,-9.78045,0.000235442,0.000624823,-0.000114838,
2.2,-0.0233685,0.0746626,-9.81207,-0.000321763,-0.000145987,-0.000405906,
2.21,-0.18186,-0.131812,-9.79734,-0.00204867,-0.000546922,-0.00148777,
2.22,0.116635,0.0497144,-9.81318,0.00254613,0.00264118,-0.000568958,
2.23,0.0994586,0.183536,-9.80484,-0.000100842,-0.00191737,-0.000203808,
2.24,0.0105497,-0.163542,-9.81239,-7.18755e-05,-4.28879e-05,-0.000595166,
2.25,0.0326019,-0.1014,-9.71616,0.000777159,-0.000550225,-0.00014541,
2.26,-0.0290307,0.141168,-9.80816,0.000474023,0.000652419,-0.000725633,
2.27,-0.262294,0.0293724,-9.8793,-0.000186107,-0.00018111,-0.00136746,
2.28,-0.074487,-0.14443,-9.69289,0.000546204,0.00213051,-0.00197741,
2.29,0.0551993,0.142206,-9.80781,-0.000127389,-0.000379884,-0.00117325,
2.3,-0.156298,0.0906492,-9.90133,-0.000899641,-0.00201903,-0.00116206,
2.31,0.125259,-0.209465,-9.78701,-0.000596605,0.000559523,-0.000434188,
2.32,-0.097636,0.0521886,-9.81546,0.00146388,-0.00107356,-0.000315047,
2.33,-0.0223055,0.0762209,-9.81844,-0.001371,0.00085135,-0.000409027,
2.34,-0.24621,-0.0200394,-9.7778,-0.000266339,0.000141093,-0.00165758,
2.35,0.0117941,-0.0752007,-9.81114,0.000212884,-1.11579e-05,-0.00172546,
2.36,0.1007,0.0455809,-9.78612,0.000132586,-1.39225e-05,-0.000486578,
2.37,0.130677,0.0542087,-9.82884,-0.000103177,-0.000646331,-0.000166281,
2.38,-0.0430722,-0.0880938,-9.84711,-0.000544863,0.000671088,-0.000513215,
2.39,0.0283464,-0.00891201,-9.79975,0.000151319,0.000430241,-0.000557548,
2.4,-0.0749146,0.165408,-9.84791,9.95222e-05,-0.000881228,-4.92667e-05,
2.41,0.0110299,-0.074673,-9.81949,-0.00023361,-0.000525332,-2.92182e-05,
2.42,0.0331267,-0.0706254,-9.76447,0.00031888,0.000313093,-0.000236872,
2.43,0.0103576,0.0506143,-9.82437,-0.000156299,-8.49882e-05,-0.000351906,
2.44,0.108336,-0.135995,-9.72987,0.001499,-0.000606065,-7.96215e-05,
2.45,-0.237457,0.12388,-9.80994,-0.000273077,0.000403165,-0.00186539,
2.46,-0.153156,-0.123457,-9.81228,0.000925484,0.000298076,-0.00311188,
2.47,-0.0464713,0.238945,-9.88489,-0.00178979,-0.00113113,-0.00230077,
2.48,0.2154,-0.118527,-9.69724,0.000684344,-0.000143998,-0.000917079,
2.49,-0.116881,-0.115766,-9.83606,0.000514293,0.00101549,-0.00225198,
2.5,0.0605706,0.0215925,-9.79699,-0.000467729,0.0024099,-0.00178916,
2.51,0.0897854,-0.00860318,-9.82057,0.00113261,0.00115124,-0.000206428,
2.52,-0.266786,0.0395219,-9.71209,-9.92922e-06,0.00038944,-0.00195126,
2.53,0.0865382,0.25791,-9.85914,-0.00019657,-0.00202036,-0.00141336,
2.54,-0.211941,-0.0331008,-9.85644,-0.00114515,-0.001396,-0.00207755,
2.55,0.105469,-0.145607,-9.90725,-0.00118733,-0.000323648,-0.000478211,
2.56,0.0248717,-0.176682,-9.75894,0.000192112,0.00140812,-0.000865123,
2.57,-0.0738664,0.240568,-9.81723,-6.27868e-05,-0.00080189,-0.000544542,
2.58,0.0543094,-0.268127,-9.75383,0.00133512,-0.000241126,-0.000369687,
2.59,-0.105548,0.269757,-9.87042,-0.000147185,-6.78667e-05,-0.000174798,
2.6,-0.0653295,-0.153001,-9.83036,-0.00186914,-0.00162376,-3.01393e-06,
2.61,-0.270406,0.125997,-9.86936,0.00104034,0.00127479,-0.000304301,
2.62,0.147888,0.0119394,-9.74025,-0.000280393,0.000803102,7.87686e-05,
2.63,0.0527516,-0.0955352,-9.78151,0.00067853,0.00068277,-0.000187702,
2.64,-0.0119042,0.0521344,-9.82129,0.000149411,-0.000533118,-0.000409075,
2.65,0.0080503,-0.072314,-9.79605,0.000472352,0.000314014,-0.000579396,
2.66,-0.0271029,0.124908,-9.86709,-0.000363937,-0.000713679,-0.000484781,
2.67,0.0644039,-0.161264,-9.7045,0.000583457,0.000762214,-0.00102369,
2.68,-0.0579093,0.103323,-9.87384,0.00106643,-0.00138225,-0.000744748,
2.69,0.00466203,-0.00872983,-9.80992,-0.00058992,0.000561134,-0.000943348,
2.7,-0.0403227,-0.0547953,-9.84135,-0.000851433,0.000557051,-0.00127738,
2.71,-0.00721991,0.00456824,-9.75014,0.000956109,0.000432029,-0.00114384,
2.72,-0.0747005,0.136086,-9.86891,-0.000410757,-0.000907448,-0.000793426,
2.73,-0.00748559,-0.117095,-9.77059,4.56132e-05,6.17117e-05,-0.000939923,
2.74,-0.0444708,0.0444361,-9.83794,-0.000260911,-0.000201994,-0.000699992,
2.75,0.00301146,-0.0779147,-9.76486,-3.98991e-05,0.000190597,-0.000753915,
2.76,-0.143653,0.0810324,-9.84848,0.00047052,-3.11871e-05,-0.000313237,
2.77,0.0822277,-0.0193765,-9.81409,0.000340163,0.000188279,-0.000927008,
2.78,-0.160165,0.0294531,-9.83935,0.00019239,0.000205217,-0.000154677,
2.79,0.0391666,-0.103782,-9.75952,0.000918589,0.00101449,-0.00058164,
2.8,-0.17104,0.0681785,-9.80404,-0.00126961,0.000153732,-0.00164574,
2.81,0.0829894,-0.0468418,-9.81625,0.000348905,-1.29367e-05,-0.000213782,
2.82,-0.0928948,0.132091,-9.84377,-0.000336021,-0.000671938,0.000238028,
2.83,0.0107846,-0.271965,-9.66109,0.00170636,-0.000146521,-0.00083121,
2.84,0.179876,0.187823,-9.84463,-0.00045926,2.36023e-05,-6.52977e-05,
2.85,-0.139988,0.0401899,-9.96257,-0.0011551,4.23724e-05,-0.000532617,
2.86,0.0247059,-0.118683,-9.70541,0.000342874,0.000517769,-0.000840951,
2.87,-0.0438812,0.213152,-9.91436,-0.00119977,-0.000863262,-0.000544242,
2.88,0.116214,-0.0901809,-9.64719,0.000182175,0.0004449,-0.000653814,
2.89,-0.0780337,-0.0205564,-9.84502,0.000753026,-0.000192257,-0.000843126,
2.9,-0.0403471,-0.021567,-9.8757,-0.000824996,0.000280424,-0.00118724,
2.91,0.0115342,-0.0624338,-9.74821,0.000678979,0.000748781,-0.00141683,
2.92,-0.0450181,0.157509,-9.85041,6.20039e-05,-0.0011352,-0.000963712,
2.93,0.0485317,-0.212938,-9.71179,0.00105682,0.000745031,-0.00147526,
2.94,-0.0355613,0.231496,-9.91462,-0.000413706,-0.000907102,-0.000992821,
2.95,0.0646587,-0.199523,-9.72883,0.000535214,0.000632667,-0.00154456,
2.96,-0.00457245,0.0857117,-9.91766,-0.0013238,-0.00127268,-0.00111318,
2.97,-0.0778187,0.0484164,-9.82626,0.000129218,-0.000320363,-0.000498548,
2.98,0.021916,-0.00206989,-9.76172,-0.00032621,0.000416839,-0.0013906,
2.99,-0.0327876,-0.199211,-9.75308,0.000212311,0.000826794,-0.00151064,
3,-0.170514,0.167115,-9.81546,-0.000494875,-0.000439907,-0.00254659,
3.01,-0.151781,0.0510614,-9.87821,0.00036786,-0.000766996,-0.000949274,
3.02,0.196484,-0.027526,-9.88174,1.58051e-05,0.000204638,-0.000499704,
3.03,-0.158064,0.00659253,-9.72632,-0.000376577,-0.000168608,-0.00113361,
3.04,0.109235,-0.0207189,-9.86578,0.000199606,-0.000628502,0.000176974,
3.05,0.0146114,-0.104399,-9.794,-0.000567832,0.000984645,-0.000528408,
3.06,-0.0399033,0.0685236,-9.82369,-7.03262e-05,0.000116605,-0.000264602,
3.07,0.0675535,0.0140427,-9.80032,0.00014437,-0.000113717,-0.000851671,
3.08,-0.0015267,-0.00910243,-9.80282,0.000151045,8.71779e-05,-0.000963811,
3.09,-0.265351,-0.00121723,-9.7629,4.3146e-05,0.000577975,-0.00166868,
3.1,0.0254997,0.0341423,-9.83925,-0.000233067,-0.000599365,-0.00180967,
3.11,0.0825517,-0.0841947,-9.81949,-0.000589228,-0.000211929,-3.06801e-06,
3.12,-0.135276,0.0363274,-9.70165,0.000405787,0.000362955,-0.00179821,
3.13,-0.0503699,0.0381574,-9.85298,0.000317243,-0.000841661,-0.00133322,
3.14,0.0585086,-0.0287506,-9.82566,-0.000615325,-0.000208573,-0.00151121,
3.15,0.103137,0.0174682,-9.81762,0.000428176,0.000825024,-0.000392903,
3.16,-0.110282,0.026879,-9.7666,0.000743769,0.00064804,-0.000499905,
3.17,0.0270922,-0.0242817,-9.8591,-0.000372184,-0.000798997,-0.000832961,
3.18,0.0028676,0.0112192,-9.80971,0.000189469,-0.000137038,-0.000975927,
3.19,-0.0216745,-0.0152064,-9.78344,0.000528546,0.000430789,-0.00132163,
3.2,0.081446,-0.287717,-9.8765,0.00130446,0.0022627,-0.001451,
3.21,-0.0201978,0.228729,-9.7738,-0.000879539,0.000214815,-0.00113113,
3.22,-0.0460117,-0.0493321,-9.70196,9.58164e-05,0.00119471,-0.00165376,
3.23,-0.267504,0.379753,-10.0102,-0.00123966,-0.000888596,-0.00160565,
